user_id,book_id,rating
184,65,5
184,297,5
184,194,4
184,194,4
184,196,5
184,484,4
184,1389,5
184,1236,4
184,55,5
184,194,4
184,178,4
184,119,4
184,572,5
184,194,4
184,531,4
184,194,4
184,772,4
184,194,4
184,194,4
184,194,4
184,198,4
184,546,4
184,100,4
184,468,4
184,180,5
184,103,4
184,1847,4
184,194,4
184,194,4
184,788,4
184,1312,4
184,4,4
184,872,5
184,109,4
184,173,4
184,194,5
184,194,4
184,138,4
184,194,4
184,264,4
184,194,4
184,395,5
184,130,4
184,401,4
184,194,4
184,1364,5
184,177,5
184,194,4
184,118,4
184,903,4
184,194,4
184,287,4
184,560,4
184,925,4
184,1980,4
184,48,5
184,90,5
184,194,4
184,799,4
184,38,4
184,32,4
184,172,4
184,83,4
184,361,4
184,160,4
184,590,4
184,204,4
184,26,4
184,170,4
184,145,4
184,9,4
184,90,4
184,14,4
184,45,4
184,2,4
184,24,4
184,21,4
184,27,4
184,18,4
184,578,4
184,488,4
184,4,4
184,19,4
184,155,4
184,161,4
184,130,4
184,264,4
184,395,4
184,114,5
184,132,4
184,784,4
185,270,4
185,42,5
185,66,5
185,133,5
185,195,4
185,1210,5
185,195,4
185,1112,4
185,195,4
185,93,5
185,33,4
185,1457,4
185,109,4
185,778,4
185,59,4
185,635,4
185,639,4
185,296,4
185,1119,4
185,1249,4
185,528,4
185,195,4
185,722,4
185,1362,4
185,89,4
185,195,4
185,763,4
186,196,4
186,1642,4
186,1465,4
186,461,4
186,50,4
186,85,5
186,278,4
186,786,4
186,196,4
186,13,4
186,29,4
186,804,4
186,530,4
186,248,5
186,154,4
186,354,5
186,196,5
186,196,5
186,13,5
186,1214,5
186,129,5
186,4,5
186,189,5
186,196,4
186,1677,5
186,718,4
186,121,4
186,908,4
186,895,4
186,196,4
183,60,4
183,193,4
186,196,4
186,33,4
186,612,5
186,1317,4
186,521,4
186,196,5
186,196,5
186,196,5
186,1388,5
187,416,4
187,335,4
187,373,4
187,158,4
187,1938,4
187,1258,4
187,197,4
187,197,4
187,1662,5
187,378,4
187,127,5
187,211,4
187,122,5
187,1547,4
187,148,4
187,1005,4
187,113,4
187,1171,4
188,198,4
188,663,5
188,198,4
188,198,4
188,375,4
188,779,5
188,383,4
188,198,4
188,40,4
188,198,5
188,1843,4
188,1283,4
188,198,4
188,635,4
188,108,4
188,198,4
188,179,4
188,198,4
188,828,4
188,316,4
188,765,4
188,508,4
188,1888,5
188,374,4
188,198,5
188,198,4
188,198,4
188,198,5
188,198,4
188,36,4
188,198,4
188,198,4
188,198,5
188,323,5
188,669,4
189,199,4
189,1239,4
189,587,5
189,199,5
189,199,4
189,306,4
189,199,4
189,199,4
189,199,4
189,199,4
189,78,4
189,199,4
189,199,4
189,40,5
189,710,4
189,199,4
189,199,4
189,156,4
189,455,4
189,1299,4
189,758,4
189,757,5
189,104,5
189,5,5
189,325,4
189,45,4
189,653,4
189,130,4
189,569,5
189,263,5
179,335,4
66,76,4
63,573,4
189,297,5
189,948,4
189,5,4
189,199,4
189,65,5
189,199,5
189,430,4
189,570,5
190,1421,4
190,795,4
190,200,5
190,8,4
190,4,4
190,2,4
190,24,4
190,21,4
190,27,4
190,13,4
190,26,4
190,10,5
190,33,4
190,14,4
190,32,4
190,55,5
190,23,4
190,28,4
191,35,4
191,287,4
191,301,5
191,18,4
191,58,4
191,516,4
142,181,4
191,201,4
191,1154,5
191,201,4
191,849,5
191,201,5
191,201,5
191,201,5
191,201,5
191,201,5
174,184,5
174,779,4
174,495,4
191,101,4
191,335,5
191,117,5
191,1530,5
191,1196,5
191,201,5
191,201,4
191,11,5
191,688,4
191,38,5
191,201,4
191,635,4
131,141,4
131,80,4
131,709,5
131,2,4
131,26,4
131,60,4
131,65,5
191,75,4
191,497,4
191,186,4
191,38,5
191,378,4
191,201,4
191,85,4
191,709,4
191,1234,4
192,202,4
192,202,4
192,202,4
192,258,4
89,99,4
192,202,4
192,202,5
192,202,4
192,78,4
192,53,4
192,172,4
192,1509,4
192,43,4
192,121,4
192,202,4
192,1084,4
192,779,5
192,202,4
192,948,4
192,202,4
192,919,4
192,357,5
192,629,4
192,202,4
192,8,4
192,2,4
192,5,4
192,24,5
192,21,4
192,27,4
192,13,4
192,18,4
192,26,4
192,101,4
192,65,4
192,14,4
192,58,4
192,23,4
192,243,4
192,553,4
192,288,5
192,628,4
192,1643,4
192,202,4
192,126,5
192,1105,4
192,1262,4
192,202,4
192,202,4
192,202,4
192,760,4
192,7,4
192,202,4
192,323,4
192,116,5
192,1552,4
192,982,4
192,202,4
192,9,4
124,270,4
192,178,4
192,202,4
192,516,5
192,202,4
192,202,4
192,265,4
192,412,5
178,883,4
192,202,5
192,1663,5
192,35,5
192,629,5
192,202,4
103,233,5
103,113,4
103,113,4
192,202,4
192,202,4
192,202,4
192,383,4
192,22,4
192,1083,4
192,127,5
192,211,5
192,9,5
192,178,4
192,57,4
192,860,4
192,236,5
192,45,4
192,202,4
192,1797,4
192,11,4
192,38,4
192,202,4
192,81,5
192,111,4
192,5,4
192,78,4
192,202,4
192,718,4
193,58,4
193,116,4
193,1622,4
193,485,4
193,177,4
193,203,4
193,788,4
193,203,4
193,203,4
193,203,4
193,48,4
193,1980,4
193,1641,4
193,113,4
193,203,4
193,55,4
193,323,4
193,203,4
193,83,4
193,160,4
193,361,4
193,203,4
193,204,4
193,203,4
193,203,4
193,203,4
193,1657,5
193,203,4
193,203,4
193,662,4
193,378,4
193,45,4
193,203,5
193,203,4
193,203,4
193,203,4
193,383,4
193,956,4
193,203,4
193,4,5
193,405,5
193,203,4
193,1676,4
193,203,4
193,14,4
193,1005,4
193,43,4
193,203,4
193,22,4
193,11,4
193,468,4
193,1642,4
193,203,4
193,43,4
193,32,4
193,131,4
193,203,4
193,476,4
193,203,4
193,123,4
193,227,4
193,281,4
193,833,4
193,1245,4
193,1733,4
193,1573,4
193,203,4
193,899,4
193,1785,5
193,301,4
193,7,4
193,203,5
193,203,4
193,203,5
193,203,4
193,203,4
193,203,4
193,559,4
193,203,4
193,203,4
193,1299,4
193,203,4
193,1503,4
193,203,4
193,203,4
193,203,4
193,203,4
193,1908,4
193,499,5
193,203,4
193,203,4
193,203,4
193,203,4
193,715,4
193,71,4
193,570,4
193,203,4
193,795,4
193,203,4
193,1068,4
193,436,4
193,325,4
193,203,4
193,203,4
193,19,4
193,7,4
193,416,4
193,373,4
193,335,4
193,158,4
193,1258,4
193,682,4
193,1117,4
193,236,4
193,688,4
193,316,4
193,1460,4
193,1976,4
193,203,4
193,1449,4
193,203,4
193,203,4
193,217,4
193,1090,4
193,10,4
194,171,4
194,76,4
194,289,4
194,301,5
194,204,4
194,204,4
194,204,4
194,32,4
194,204,4
194,198,4
194,828,4
194,204,4
194,221,4
194,204,4
194,204,4
194,13,4
194,204,5
194,204,4
194,508,4
194,758,4
194,204,4
194,574,4
184,238,5
184,194,4
194,587,4
194,35,4
194,70,4
194,204,4
194,204,4
194,14,4
194,1102,4
194,204,4
194,1681,4
194,103,5
194,278,4
194,50,5
194,661,5
194,335,5
194,158,5
194,1886,5
194,204,5
194,204,5
194,204,5
194,204,5
194,204,5
194,204,5
194,204,5
194,204,4
194,5,5
194,495,5
194,2,5
194,24,5
194,21,5
194,27,5
194,18,5
194,23,5
194,570,5
194,1421,4
194,795,5
194,204,4
194,350,5
194,1955,4
194,204,5
194,1184,5
194,204,4
194,204,4
194,204,4
194,1657,4
194,204,4
194,54,4
194,132,4
194,204,4
194,204,4
194,204,5
194,76,4
194,10,4
194,1571,4
194,162,5
194,204,4
194,204,4
194,646,4
194,620,5
194,1314,4
194,204,4
194,361,4
194,204,4
194,204,4
194,204,5
194,75,4
194,1457,4
194,204,4
194,1329,5
195,130,5
195,264,4
195,401,4
195,1135,4
195,284,5
195,1250,5
195,129,5
195,205,4
195,205,4
195,66,4
195,205,5
195,14,4
195,205,4
195,80,5
195,8,5
195,101,5
195,29,4
195,154,4
195,125,4
196,248,4
196,353,4
196,530,4
196,855,4
196,773,4
196,71,4
196,32,5
196,206,4
196,1714,5
196,118,4
196,206,4
196,189,4
196,7,4
196,58,4
196,1622,5
196,65,4
196,206,5
196,206,5
196,206,5
196,206,4
196,1570,5
196,1664,4
196,249,5
196,238,5
196,62,5
196,368,5
196,480,4
196,206,5
196,4,5
196,13,5
196,57,5
196,36,5
196,50,5
196,70,5
196,206,4
196,48,4
196,138,4
196,79,4
196,95,4
196,531,4
196,468,4
196,317,4
196,741,4
196,109,5
196,119,5
196,206,4
196,790,5
196,35,5
196,1133,5
196,733,5
196,57,4
196,173,4
196,14,5
196,55,4
196,1131,5
196,150,5
196,206,5
196,597,5
196,206,5
196,206,4
196,206,4
196,5,5
196,1184,5
196,462,5
196,316,5
196,206,4
196,206,5
196,103,5
196,225,5
196,206,4
196,255,5
196,121,4
196,11,4
196,765,5
196,1079,4
196,284,4
196,1349,4
196,485,4
196,80,5
196,94,4
196,27,4
196,24,4
196,94,4
196,206,5
196,839,4
196,206,4
196,1108,4
196,50,4
196,206,4
196,27,4
196,115,5
196,21,4
196,2,4
196,18,5
196,24,4
196,23,4
196,26,4
196,5,5
196,33,4
196,10,5
196,378,4
196,516,5
196,122,4
196,162,4
196,22,4
196,206,4
196,206,4
196,206,4
196,148,5
196,914,5
196,974,5
196,1800,4
196,360,4
196,206,4
196,206,4
196,829,5
196,1005,5
196,1928,4
196,206,4
196,186,4
196,1537,4
196,206,4
196,206,4
196,916,4
196,741,4
196,206,4
196,1957,5
196,439,5
196,663,4
196,206,4
196,206,4
196,206,4
196,1487,4
196,879,4
196,206,4
196,80,5
196,436,5
196,206,5
11,15,4
11,1116,5
124,1148,4
196,1524,5
196,431,5
196,483,4
196,645,4
196,709,4
196,206,4
196,626,4
196,206,4
196,206,5
196,602,4
185,195,4
185,195,4
196,708,5
196,1835,4
196,489,4
196,366,5
196,206,5
196,206,4
196,206,4
196,409,4
196,206,4
196,206,4
196,206,4
196,1928,4
196,249,5
196,587,5
196,424,5
196,1005,5
196,5,4
196,27,4
196,10,4
196,60,4
196,55,4
196,58,4
196,65,4
196,45,4
196,121,4
196,662,5
196,206,5
196,172,5
114,11,4
196,1272,5
196,238,4
196,718,4
196,1620,4
196,206,4
196,287,5
196,68,4
196,206,4
196,1691,4
196,1679,4
196,50,4
196,568,5
77,80,4
77,87,4
77,158,4
77,786,4
77,160,4
196,36,4
196,1096,4
196,736,4
196,126,4
196,236,4
196,206,4
196,577,4
196,561,4
196,289,4
196,646,4
196,48,4
196,206,4
196,249,4
196,1383,4
196,206,4
196,241,4
196,90,4
196,278,4
196,50,4
196,1348,4
196,386,4
196,206,4
196,206,4
196,354,5
196,531,4
196,1544,5
196,206,4
196,206,5
196,206,4
196,206,4
196,820,5
196,378,4
196,1084,5
196,206,4
196,212,5
196,206,4
196,206,4
196,206,4
196,1970,4
196,718,5
196,206,4
196,887,5
196,206,4
196,206,5
196,206,4
196,883,4
196,206,4
196,48,4
196,1980,4
196,1641,5
196,206,5
196,514,5
197,207,5
197,207,5
197,323,4
197,867,4
197,1055,5
197,895,4
197,855,4
197,773,4
197,714,5
197,125,5
197,353,5
197,154,5
197,29,5
197,207,5
197,860,4
197,177,5
197,8,4
197,28,4
197,21,5
197,18,5
197,23,5
197,32,4
197,133,4
197,116,4
197,271,5
197,117,4
197,36,4
197,637,4
197,121,4
197,523,4
197,207,4
197,479,4
197,1432,4
197,28,4
197,160,4
42,651,4
126,136,4
197,594,5
197,3,5
197,207,5
197,207,5
197,94,5
155,86,4
63,73,5
63,489,4
63,560,4
63,103,4
155,1420,4
197,476,5
197,50,4
197,278,4
197,85,4
197,5,4
197,1074,5
197,8,4
197,2,4
197,13,4
197,65,4
197,55,4
197,33,4
197,32,4
197,60,4
197,58,4
197,11,4
197,28,4
197,45,4
197,36,5
197,57,4
197,405,4
197,94,5
197,523,4
197,559,5
197,207,4
197,1458,5
197,249,5
197,587,4
197,1255,5
197,207,4
197,378,4
197,297,5
197,207,4
197,207,4
197,1704,4
197,1676,4
197,207,4
197,207,4
197,207,4
197,207,4
197,207,4
197,207,4
197,576,4
197,895,4
197,1005,4
197,436,4
197,1239,4
197,207,5
197,304,4
197,476,4
197,109,4
197,736,4
197,829,4
198,1364,4
198,258,5
198,959,4
198,54,4
198,416,4
198,208,4
198,410,4
198,1664,4
198,208,4
198,208,4
198,179,4
198,208,4
198,398,4
198,208,4
198,208,4
198,626,4
198,208,4
198,241,4
198,386,4
198,792,4
198,208,4
198,296,5
198,1635,5
198,208,5
198,208,4
198,29,4
198,154,4
198,125,4
198,248,4
198,530,4
198,770,4
198,839,4
198,773,4
198,230,4
198,59,4
198,208,4
198,508,4
198,1096,4
198,323,4
198,117,5
198,208,4
198,48,4
198,95,4
198,184,4
198,335,5
198,178,4
198,208,4
198,68,4
198,7,4
198,388,4
198,272,4
198,1421,4
198,208,4
198,64,4
198,157,5
198,284,5
198,1250,4
198,208,4
198,1571,4
198,208,4
198,219,5
198,37,5
198,1106,5
198,177,4
198,208,4
198,58,5
198,71,4
198,208,4
198,208,5
198,208,4
198,208,5
198,116,5
198,1622,4
198,1580,4
198,204,4
198,361,4
198,160,4
198,83,4
198,1477,4
198,659,4
198,508,4
198,436,5
198,410,4
198,208,4
198,138,4
198,162,4
198,208,5
198,559,4
198,43,4
198,718,4
198,819,4
198,208,5
198,736,4
198,131,5
198,32,5
198,4,5
198,268,4
198,113,5
198,5,4
198,8,5
198,709,4
198,26,4
198,28,4
198,119,4
198,63,4
198,208,4
198,100,5
198,14,4
198,13,4
198,208,4
198,316,4
198,374,4
198,129,4
198,1739,4
198,1570,4
198,181,5
198,217,4
198,663,4
198,208,4
198,1055,5
198,284,4
198,1155,5
198,208,4
198,474,4
198,208,4
198,120,4
198,959,4
199,79,4
199,341,4
199,181,4
199,495,4
199,483,4
199,8,4
199,672,4
199,671,4
199,209,4
199,209,4
199,209,4
199,209,4
199,209,4
199,209,4
199,209,4
199,209,4
199,209,4
199,209,4
199,160,4
199,573,4
199,1570,5
199,590,4
199,65,4
199,405,4
199,209,4
199,1704,4
199,209,4
199,1074,4
199,1676,4
199,209,4
199,209,4
199,209,4
199,209,4
199,209,4
199,209,4
199,490,5
199,1265,4
199,386,4
199,100,5
199,209,4
199,209,4
199,767,4
199,194,4
199,180,4
199,606,4
199,426,5
199,378,5
199,374,5
199,209,4
199,130,4
199,264,4
199,1031,4
199,405,5
199,65,5
199,54,5
199,45,5
199,1154,5
199,866,4
199,929,4
199,413,4
199,94,4
199,523,4
199,646,4
199,357,4
199,28,4
199,114,4
199,138,4
199,132,4
199,238,4
199,38,5
199,209,4
199,1381,4
199,209,4
199,209,4
199,209,4
199,209,5
199,737,5
199,209,4
199,1789,4
199,443,5
199,541,4
199,209,4
199,564,5
199,8,5
199,4,5
199,5,4
199,1392,4
199,417,5
199,1598,4
199,209,5
199,1432,4
200,210,4
200,210,4
200,210,5
200,479,5
200,301,4
200,210,4
200,508,4
200,977,4
200,618,5
200,210,4
200,26,4
200,736,4
200,198,4
200,523,5
200,117,4
200,45,4
200,32,4
200,160,4
13,23,4
13,55,5
13,102,4
13,161,4
13,166,4
13,185,4
13,202,5
13,206,4
13,207,5
13,415,4
13,531,4
13,1551,4
14,28,4
14,29,4
14,36,4
14,43,4
14,42,4
76,182,5
76,207,4
76,299,4
76,452,4
14,629,4
14,821,4
14,28,4
14,29,4
14,36,4
14,43,4
14,42,4
14,182,4
14,28,4
14,29,4
14,36,4
14,43,5
14,42,4
14,182,4
14,207,4
14,299,4
14,452,4
14,629,4
14,821,4
14,23,4
14,18,4
15,32,4
15,67,4
15,73,4
15,74,4
15,308,4
15,13,5
15,14,4
15,18,4
15,24,4
15,75,4
15,32,4
15,67,5
15,73,4
15,74,4
15,308,4
15,13,4
16,7,4
16,36,4
16,55,5
16,80,4
16,431,4
16,483,4
16,645,4
16,668,4
16,856,4
16,1569,4
16,7,4
16,36,4
16,55,4
16,80,4
16,431,4
16,483,4
16,645,4
16,668,4
16,856,4
16,1569,5
16,7,4
16,36,5
16,55,5
16,80,5
16,431,4
16,483,4
16,645,4
16,668,4
16,856,4
16,1569,4
16,7,4
16,36,4
16,55,4
16,80,4
16,431,4
16,483,4
16,645,4
16,668,4
16,856,4
16,1569,4
22,32,4
22,32,4
16,7,5
16,36,4
16,55,4
16,80,4
16,431,4
16,483,4
16,645,4
16,668,4
16,856,5
16,1569,4
16,7,4
16,36,4
16,55,4
16,80,4
16,431,4
16,483,4
16,645,5
16,668,5
16,856,5
16,1569,5
16,7,5
16,36,4
16,55,4
16,80,4
16,431,4
16,483,4
63,645,4
16,668,4
16,856,4
16,1569,4
16,7,4
16,36,4
16,55,4
16,80,4
16,431,4
16,483,4
16,645,4
16,668,4
16,856,4
16,1569,4
16,7,4
16,36,4
16,55,4
16,80,4
16,431,4
16,483,4
16,645,4
16,668,4
16,856,4
16,1569,4
16,7,4
16,36,4
16,55,4
16,80,4
16,431,4
16,483,4
16,645,5
16,668,4
16,856,4
16,1569,4
16,7,4
16,36,4
16,55,4
16,80,4
16,431,4
133,483,4
133,645,4
133,668,4
133,856,4
133,1569,4
133,143,4
133,143,4
133,143,5
133,766,4
133,143,4
133,143,4
133,143,4
133,143,4
133,143,4
133,143,4
133,143,4
133,143,4
133,143,4
133,1199,4
133,982,4
133,122,4
133,335,4
133,881,5
133,1924,4
133,14,4
133,743,4
133,937,4
133,43,4
133,143,4
133,1672,4
133,7,5
133,129,4
133,1042,4
133,337,5
133,143,4
133,593,5
133,23,5
133,1969,4
133,664,4
133,189,5
133,408,4
133,4,5
133,27,4
133,21,4
133,2,4
133,18,5
133,24,5
133,287,4
133,65,4
133,26,4
133,10,5
133,58,5
133,495,4
133,35,4
133,100,4
133,7,4
133,662,4
133,150,5
133,50,5
133,19,5
133,57,4
133,122,5
133,5,4
133,28,4
133,225,5
133,1526,4
133,614,4
133,143,4
133,143,4
133,143,4
133,1566,4
133,143,4
133,682,4
133,194,4
133,727,4
133,264,4
133,494,4
133,143,4
133,143,4
133,95,4
133,143,4
133,350,4
133,180,4
133,95,5
133,1624,4
133,162,4
133,1571,4
133,143,4
133,1250,4
133,284,4
133,4,4
133,1055,4
133,323,4
133,143,4
133,143,4
133,143,4
133,143,4
133,1135,4
133,959,4
133,374,5
133,1449,4
133,113,4
133,8,4
133,143,4
133,54,4
133,751,4
133,599,4
133,479,4
133,570,4
133,5,4
133,1681,4
133,143,4
133,143,4
133,143,4
133,354,4
133,189,4
134,13,5
134,14,4
134,144,4
65,167,5
65,10,4
65,405,5
134,701,5
134,1492,4
134,144,4
134,144,5
134,468,5
134,270,4
134,408,5
134,934,4
134,130,4
134,219,4
134,138,4
134,43,5
134,42,4
134,29,5
134,93,5
134,531,4
134,113,4
134,76,5
134,103,4
134,461,5
134,63,5
134,116,4
134,559,5
134,540,5
134,301,4
134,426,5
134,959,4
134,189,5
134,133,5
134,289,4
134,316,4
134,155,5
134,1877,5
134,1096,5
134,117,5
134,958,5
134,184,4
134,416,5
134,373,5
134,158,4
134,561,5
134,296,5
134,245,5
134,144,5
134,1825,5
134,157,5
134,544,4
134,144,4
134,321,4
134,144,4
134,1186,4
134,387,4
134,456,4
134,1584,4
134,125,4
134,715,4
134,1580,4
134,427,4
134,144,4
134,298,4
134,453,5
134,905,4
134,102,4
134,1258,4
134,75,4
134,59,5
134,999,4
134,144,5
134,144,5
134,1590,5
134,545,4
134,144,5
134,144,5
134,549,4
134,1144,4
134,72,4
134,390,4
134,662,4
134,325,5
134,144,4
134,335,5
134,730,4
134,144,5
134,144,4
134,596,4
134,833,4
134,545,4
134,914,4
134,144,4
134,144,5
134,144,5
134,424,5
134,144,4
134,144,4
134,144,4
134,144,4
134,144,4
134,400,4
134,1142,4
134,1620,4
134,974,4
134,144,4
134,1915,5
134,432,4
134,1090,4
134,94,5
134,60,4
134,718,5
134,887,5
134,1881,4
134,144,4
134,693,4
134,144,5
134,144,5
134,520,4
134,144,4
134,144,4
134,144,4
134,144,4
134,4,4
134,48,4
134,360,4
134,487,4
134,637,4
134,1117,4
134,196,4
134,5,4
134,65,4
134,14,4
134,28,4
134,50,4
134,516,4
134,820,4
134,114,4
134,144,4
155,1725,4
134,162,4
190,180,5
187,81,4
190,55,4
63,73,4
190,592,5
190,200,4
190,289,4
190,138,4
190,778,4
190,782,4
190,172,4
190,200,4
190,1305,4
190,113,4
190,65,4
17,33,4
17,160,4
17,185,5
17,354,4
17,825,4
17,33,4
17,160,4
17,185,4
17,354,4
17,825,4
17,33,4
17,160,4
17,185,4
17,354,4
17,825,4
17,33,4
17,160,4
15,185,4
17,354,5
17,825,5
17,33,5
17,160,4
17,185,4
17,354,5
17,825,4
17,33,4
17,160,5
17,185,4
17,354,4
17,825,4
17,33,4
17,160,5
17,185,4
197,354,5
197,825,4
197,13,5
197,101,4
197,65,4
197,14,5
197,65,4
197,405,4
197,10,4
197,55,4
197,207,4
197,32,5
197,1676,4
197,58,4
197,1074,5
197,344,4
197,28,5
197,516,5
197,483,4
197,287,4
197,405,5
197,297,4
197,687,4
197,207,4
197,366,4
197,94,4
197,207,5
197,207,5
197,1570,5
197,1739,4
197,92,4
197,495,4
197,127,4
197,95,4
197,284,4
197,557,5
197,879,5
197,45,4
197,207,5
197,1392,4
197,207,4
197,1571,4
197,173,4
197,546,4
197,207,5
197,264,4
197,1679,4
197,387,4
197,248,4
197,530,4
197,456,4
197,29,4
197,715,4
197,1580,4
197,125,4
197,427,4
197,839,4
197,773,4
197,959,5
197,1135,5
197,54,4
197,495,4
197,913,4
197,1701,4
197,207,4
197,354,4
197,301,4
197,32,4
197,416,4
197,699,4
197,1938,4
197,158,4
197,207,4
197,298,4
197,191,5
197,1265,5
197,828,4
197,207,4
197,207,5
197,1015,4
197,207,4
197,207,4
197,977,4
197,1191,4
197,207,5
197,398,4
197,79,4
197,341,4
197,824,4
197,531,4
197,646,4
197,1664,4
197,1486,4
197,207,4
197,207,5
197,1886,4
197,310,4
197,238,5
197,1102,4
197,207,4
197,576,4
197,1367,4
197,207,4
197,8,5
197,4,4
197,5,5
197,13,4
197,101,5
197,26,4
197,65,4
197,55,4
197,32,4
197,344,4
197,121,5
197,92,5
197,662,4
197,483,4
197,1392,5
197,1500,5
9,916,4
9,46,4
197,1312,4
9,121,5
197,207,5
197,1214,4
197,959,5
197,11,5
197,207,5
197,207,5
26,36,4
26,36,4
26,36,5
197,1411,4
197,23,4
197,207,4
131,489,4
197,173,4
197,207,4
197,1261,4
197,207,4
197,353,4
197,122,4
197,516,5
197,306,4
197,304,4
197,828,4
197,669,4
197,94,5
197,207,4
197,186,4
197,33,4
197,111,4
143,44,5
143,686,4
143,1414,4
143,25,5
143,233,5
197,489,4
197,42,4
197,1704,4
197,8,5
197,5,4
197,101,5
197,26,4
197,65,5
197,14,4
197,33,4
197,115,5
197,60,4
197,11,5
197,495,4
197,344,4
197,38,4
197,28,4
197,45,5
197,35,4
197,100,4
197,57,4
197,92,4
197,150,5
197,122,4
197,233,4
197,1144,5
197,860,4
197,207,4
197,1752,5
197,207,5
197,207,5
197,1859,4
197,207,5
197,207,5
197,207,5
197,207,4
197,941,4
197,119,5
197,207,4
197,207,5
197,207,4
197,572,4
197,207,5
197,207,4
197,160,4
197,1121,4
197,207,5
197,207,4
197,317,4
197,28,4
197,191,5
197,1623,4
197,207,4
197,207,4
197,111,4
197,122,4
197,100,5
197,35,5
197,11,4
197,26,4
197,138,4
197,60,4
197,5,4
197,8,5
197,238,4
197,118,5
197,1299,5
197,2,5
197,24,5
197,21,4
197,27,4
197,18,4
197,50,5
197,468,5
197,1503,4
197,207,5
197,828,5
197,207,5
197,178,4
197,1099,4
197,883,4
197,13,4
197,55,5
197,23,4
197,207,4
197,1704,5
197,207,4
197,207,4
197,207,5
197,207,4
197,207,4
197,709,4
197,177,5
197,207,5
197,162,4
197,213,4
197,614,4
197,207,5
197,354,5
197,207,4
197,207,4
197,1714,4
197,848,4
197,207,4
197,207,4
197,207,4
197,1987,4
197,168,5
197,1407,4
197,26,4
197,72,5
197,784,4
197,132,5
197,367,5
197,1709,4
197,1427,4
197,686,4
197,44,4
197,1459,5
197,1414,4
197,152,4
197,1037,4
197,207,4
197,9,4
197,26,5
197,145,4
197,770,4
197,839,4
197,353,4
197,855,4
197,227,4
197,154,4
197,1301,4
197,281,5
197,350,4
197,238,4
197,131,4
197,653,5
197,5,4
197,2,5
197,27,4
197,24,4
197,23,4
197,21,4
197,18,4
197,730,4
197,232,4
197,1802,4
197,71,4
197,63,4
197,10,4
197,76,4
197,171,4
197,343,4
197,86,4
197,1057,4
197,596,4
197,1573,4
197,1733,4
197,1388,4
197,1245,4
197,963,4
197,57,5
197,1547,4
197,116,4
197,38,4
197,207,5
197,853,4
197,207,4
197,90,4
197,228,4
197,15,4
197,93,4
197,4,4
197,488,5
197,207,5
197,1910,4
197,523,4
197,14,4
197,28,4
197,369,5
197,818,4
197,683,4
197,420,4
197,622,4
197,107,5
197,207,4
197,207,5
197,184,5
197,29,4
197,207,5
197,207,5
197,103,5
197,1320,5
197,207,5
197,207,5
197,232,5
197,936,4
197,953,4
197,1053,4
197,330,5
197,510,5
197,528,5
197,722,5
197,949,5
197,1023,5
197,1119,5
197,1249,5
197,1362,5
197,1525,5
197,1278,5
197,207,5
197,207,5
197,1908,4
197,499,4
197,71,5
197,11,5
197,207,5
197,1357,5
197,181,5
197,207,5
197,207,5
197,207,5
197,207,4
197,1015,4
197,207,4
197,117,4
197,1113,5
197,1937,4
197,383,4
197,520,4
197,1205,5
197,207,4
197,495,4
197,1801,4
197,1918,4
197,264,4
197,79,5
197,5,5
197,54,5
197,213,4
197,176,5
197,8,5
197,4,5
197,13,5
197,115,4
197,60,5
197,516,4
197,35,5
197,287,5
197,7,5
197,122,4
197,323,4
197,715,4
197,207,4
197,693,4
197,284,4
197,207,4
197,489,4
197,263,4
197,8,5
197,101,5
197,27,5
197,21,5
197,4,5
197,2,4
197,18,5
197,1311,4
197,207,4
197,276,4
197,365,4
197,207,4
197,897,4
197,207,4
197,1646,4
197,1213,4
197,838,4
197,492,4
197,207,4
197,213,4
197,1205,4
197,207,4
197,207,4
197,1133,4
197,1484,4
197,479,4
197,207,4
197,341,5
197,79,4
197,403,4
39,335,4
143,1566,4
143,1135,4
143,934,4
143,1186,4
143,1149,4
39,8,4
39,11,5
39,49,5
39,49,5
39,49,5
39,49,5
39,49,4
39,49,4
39,49,4
39,49,5
39,49,4
39,49,4
39,49,4
39,49,4
39,49,4
39,49,4
39,49,4
39,49,4
39,49,4
39,49,4
39,511,4
39,49,5
39,49,5
39,354,4
39,49,4
39,49,4
39,49,4
39,71,4
39,49,4
39,49,4
39,1454,4
39,242,4
39,266,4
39,49,4
39,1379,4
39,49,4
39,49,4
39,336,4
39,1763,4
39,1858,4
39,49,4
39,49,4
39,1260,4
39,49,4
39,49,4
39,49,4
39,49,4
39,1103,5
39,49,4
39,49,4
39,49,4
39,49,4
39,1746,4
39,674,5
39,49,4
39,49,4
39,29,4
39,154,4
39,248,4
39,125,4
39,714,4
39,839,4
39,855,4
39,49,4
39,646,4
39,49,5
39,969,5
39,49,4
39,145,4
39,26,5
39,9,5
39,92,4
39,2,4
39,24,4
39,21,4
39,27,4
39,18,4
39,23,4
39,13,4
39,33,4
39,32,4
39,49,4
39,58,4
39,116,4
39,57,5
39,1547,4
39,5,5
39,860,4
39,130,4
39,395,4
39,160,4
39,49,4
39,49,5
39,89,4
39,117,4
39,662,4
138,570,4
138,33,4
138,1561,4
138,148,4
138,10,4
138,274,4
138,13,4
138,38,4
138,78,5
138,32,5
138,148,5
138,127,4
138,408,5
138,48,4
138,148,5
138,148,4
138,172,4
138,148,4
138,114,4
138,335,4
