UserID,BookID,Rating
207,1036,3
207,1048,3
207,1060,3
207,1063,3
207,1081,3
207,1087,3
207,1099,3
207,1105,3
207,1109,3
207,1115,3
207,1126,3
207,1131,3
207,1138,3
207,1152,3
207,1162,3
207,1168,3
207,1173,3
207,1177,3
207,1179,3
207,1179,3
207,1182,3
207,1184,3
207,1185,3
207,1191,3
207,1201,3
207,1206,3
207,1209,3
207,1214,3
207,1216,3
207,1217,3
208,1220,3
208,131,3
208,227,3
208,460,3
208,472,3
208,678,3
208,906,3
208,1161,3
208,1188,3
208,1646,3
208,1662,3
208,1666,3
208,1667,3
208,1736,3
208,1991,3
208,131,3
208,227,3
208,460,3
208,472,3
208,678,3
208,906,3
208,1161,3
208,1188,3
208,1646,3
208,1662,3
208,1666,3
208,1667,3
208,1736,3
209,1991,3
209,1666,3
209,1667,3
209,1736,3
209,1991,3
209,131,3
209,227,3
209,460,3
209,472,3
209,678,3
209,906,3
209,1161,3
209,1188,3
209,1646,3
209,1662,3
209,1666,3
209,1667,3
209,1736,3
210,1991,3
210,1160,3
210,1224,3
210,1990,3
210,1160,3
210,1224,3
210,1990,3
210,1160,3
210,1224,3
211,1990,3
211,1160,3
211,1224,3
211,1990,3
211,1160,3
211,1224,3
211,1990,3
211,1160,3
211,1224,3
212,1990,3
212,96,3
212,429,3
212,430,3
212,431,3
212,451,3
212,462,3
212,463,3
212,498,3
212,499,3
212,500,3
212,501,4
212,531,4
212,568,4
212,573,4
212,577,4
212,582,4
212,584,4
212,589,4
212,591,4
212,595,4
212,724,4
212,885,4
212,887,4
212,923,4
212,932,4
212,938,4
212,932,4
213,955,4
213,96,4
213,429,4
213,430,4
213,431,4
213,451,4
213,462,4
213,463,4
213,498,4
213,499,4
213,500,4
213,501,4
213,531,4
213,568,4
213,573,4
213,577,4
213,582,4
213,584,4
213,589,4
213,591,4
213,595,4
213,724,4
213,885,4
213,887,4
213,923,4
213,932,4
213,938,4
213,932,4
214,955,4
214,967,4
214,975,4
214,1001,4
214,1002,4
214,1005,4
214,1023,4
214,1044,4
214,1057,4
214,1066,4
214,1097,4
214,1114,4
214,1120,4
214,1123,4
214,1133,4
214,1135,4
214,1147,4
214,1154,4
214,1157,4
214,1158,4
214,1159,4
214,1190,4
214,1194,4
214,1199,4
214,1200,4
214,1222,4
214,1227,4
214,1248,4
214,1392,4
214,1688,4
214,1715,4
214,1717,4
214,1753,4
214,1753,4
214,1762,4
214,1768,4
214,1797,4
214,1805,4
214,1831,4
214,1832,4
214,1834,4
214,1853,4
214,1874,4
214,1887,4
214,1892,4
214,1896,4
214,1927,4
214,1944,4
214,1950,4
214,1963,4
214,1965,4
214,1977,4
214,1987,4
214,1988,4
215,1989,4
215,967,4
215,975,4
215,1001,4
215,1002,4
215,1005,4
215,1023,4
215,1044,4
215,1057,4
215,1066,4
215,1097,4
215,1114,4
215,1120,4
215,1123,4
215,1133,4
215,1135,4
215,1147,4
215,1154,4
215,1157,4
215,1158,4
215,1159,4
215,1190,4
215,1194,4
215,1199,4
215,1200,4
215,1222,4
215,1227,4
215,1248,4
215,1392,4
215,1688,4
215,1715,4
215,1717,4
215,1753,4
215,1753,4
215,1762,4
215,1768,4
215,1797,4
215,1805,4
215,1831,4
215,1832,4
215,1834,4
215,1853,4
215,1874,4
215,1887,4
215,1892,4
215,1896,4
215,1927,4
215,1944,4
215,1950,4
215,1963,4
215,1965,4
215,1977,4
215,1987,4
215,1988,4
214,1989,4
214,967,4
214,975,4
214,1001,4
214,1002,4
214,1005,4
214,1023,4
214,1044,4
214,1057,4
214,1066,4
214,1097,4
214,1114,4
214,1120,4
214,1123,4
214,1133,4
214,1135,4
214,1147,4
214,1154,4
214,1157,4
214,1158,4
214,1159,4
214,1190,4
214,1194,4
214,1199,4
214,1200,4
214,1222,4
214,1227,4
214,1248,4
214,1392,4
214,1688,4
214,1715,4
214,1717,4
214,1753,4
214,1753,4
214,1762,4
214,1768,4
214,1797,4
214,1805,4
214,1831,4
214,1832,4
214,1834,4
214,1853,4
214,1874,4
214,1887,4
214,1892,4
214,1896,4
214,1927,4
214,1944,4
214,1950,4
214,1963,4
214,1965,4
214,1977,4
214,1987,4
214,1988,4
215,1989,4
215,1080,4
215,1155,4
215,1290,4
215,1348,4
215,1372,4
215,1457,4
215,1577,4
215,1587,4
215,1597,4
215,1644,4
215,1648,4
215,1910,4
216,1985,4
216,1080,4
216,1155,4
216,1290,4
216,1348,4
216,1372,4
216,1457,4
216,1577,4
216,1587,4
216,1597,4
216,1644,4
216,1648,4
216,1910,4
217,1985,4
217,886,4
217,919,4
217,921,4
217,947,4
217,965,4
217,1020,4
217,1080,4
217,1104,4
217,1141,4
217,1164,4
217,1195,4
217,1242,4
217,1249,4
217,1300,4
217,1356,4
217,1412,4
217,1470,4
217,1628,4
217,1643,4
217,1682,4
217,1716,4
217,1749,4
217,1751,4
217,1777,4
217,1795,4
217,1850,4
217,1910,4
217,1934,4
217,1971,4
218,1994,4
218,886,4
218,919,4
218,921,4
218,947,4
218,965,4
218,1020,4
218,1080,4
218,1104,4
218,1141,4
218,1164,4
218,1195,4
218,1242,4
218,1249,4
218,1300,4
218,1356,4
218,1412,4
218,1470,4
218,1628,4
218,1643,4
218,1682,4
218,1716,4
218,1749,4
218,1751,4
218,1777,4
218,1795,4
218,1850,4
218,1910,4
218,1934,4
218,1971,4
219,1994,4
219,1643,4
219,1682,4
219,1716,4
219,1749,4
219,1751,4
219,1777,4
219,1795,4
219,1850,4
219,1910,4
219,1934,4
219,1971,4
220,1994,4
220,1643,4
220,1682,4
220,1716,4
220,1749,4
220,1751,4
220,1777,4
220,1795,4
220,1850,4
220,1910,4
220,1934,4
220,1971,4
221,1994,4
221,895,4
221,971,4
221,1027,4
221,1075,4
221,1264,4
221,1368,4
221,1384,4
221,1431,4
221,1471,4
221,1509,4
221,1629,4
221,1645,4
221,1703,4
221,1725,4
221,1801,4
221,1857,4
222,1905,4
222,895,4
222,971,4
222,1027,4
222,1075,4
222,1264,4
222,1368,4
222,1384,4
222,1431,4
222,1471,4
222,1509,4
222,1629,4
222,1645,4
222,1703,4
222,1725,4
222,1801,4
222,1857,4
223,1905,4
223,913,4
223,918,4
223,1029,4
223,1287,4
223,1287,4
223,1743,4
223,1748,4
224,1859,4
224,913,4
224,918,4
224,1029,4
224,1287,4
224,1287,4
224,1743,4
224,1748,4
224,1859,4
224,915,4
224,1199,4
224,1313,4
224,1386,4
225,1745,4
225,915,4
225,1199,4
225,1313,4
225,1386,4
225,1745,4
225,915,4
225,1199,4
225,1313,4
225,1386,4
226,1745,4
226,940,4
226,1294,4
226,1423,4
226,1770,4
226,940,4
226,1294,4
226,1423,4
227,1770,4
227,940,4
227,1294,4
227,1423,4
227,1770,4
227,940,4
227,1294,4
227,1423,4
228,1770,4
228,913,4
228,918,4
228,1029,4
228,1287,4
228,1743,4
228,1748,4
228,1859,4
228,913,4
228,918,4
228,1029,4
228,1287,4
228,1743,4
228,1748,4
229,1859,4
229,913,4
229,918,4
229,1029,4
229,1287,4
229,1743,4
229,1748,4
229,1859,4
229,913,4
229,918,4
229,1029,4
229,1287,4
229,1743,4
229,1748,4
230,1859,4
230,915,4
230,1199,4
230,1313,4
230,1386,4
230,1745,4
230,1199,4
230,1313,4
230,1386,4
10,1745,4
10,915,4
10,1199,4
10,1313,4
10,1386,4
10,1745,4
10,1199,4
10,1313,4
10,1386,4
11,1745,4
11,1153,4
11,1334,4
11,1383,4
11,1983,4
11,1153,4
11,1334,4
11,1383,4
12,1983,4
12,1153,4
12,1334,4
12,1383,4
12,1983,4
12,1153,4
12,1334,4
12,1383,4
13,1983,4
13,1226,4
14,1383,4
14,1983,4
14,1153,4
15,1334,4
15,1262,4
15,1262,4
15,1404,4
14,1404,4
14,1262,4
14,1262,4
14,1404,4
16,1404,4
16,1262,4
16,1262,4
16,1404,4
16,1404,4
16,1262,4
16,1262,4
16,1404,4
14,1404,4
15,1263,4
16,1263,4
14,1263,4
15,1500,4
16,1500,4
24,1500,4
24,1,4
24,1,4
24,2,4
25,2,4
25,1,4
26,2,4
26,3,4
27,3,4
27,4,4
28,4,4
28,5,4
28,5,4
29,210,4
29,5,4
29,5,4
30,210,4
30,6,4
30,6,4
30,434,4
31,434,4
31,6,4
31,6,4
31,434,4
32,434,4
32,7,4
32,467,4
32,570,4
32,574,4
32,592,4
33,673,4
33,7,4
33,467,4
33,570,4
33,574,4
33,592,4
34,673,4
34,9,4
34,582,4
34,611,4
34,900,4
34,975,4
34,1057,4
34,1083,4
34,1214,4
34,1435,4
34,1437,4
34,1517,4
34,1607,4
34,1711,4
34,1730,4
34,1805,4
34,1887,4
35,1913,4
35,9,4
35,582,4
35,611,4
35,900,4
35,975,4
35,1057,4
35,1083,4
35,1214,4
35,1435,4
35,1437,4
35,1517,4
35,1607,4
35,1711,4
35,1730,4
35,1805,4
35,1887,4
36,1913,4
36,10,4
36,13,4
36,14,4
36,252,4
36,1329,4
37,1674,4
37,10,4
37,13,4
37,14,4
37,252,4
37,1329,4
6,1674,4
6,601,4
6,632,4
6,640,4
6,601,4
6,509,4
6,11,4
6,504,4
38,632,4
38,12,4
38,14,4
38,252,4
38,1117,4
38,1372,4
38,1579,4
38,1947,4
38,12,4
38,14,4
38,252,4
38,1117,4
38,1372,4
38,1579,4
39,1947,4
39,12,4
39,14,4
39,252,4
39,1117,4
39,1372,4
39,1579,4
39,1947,4
39,12,4
39,14,4
39,21,4
39,252,4
39,736,4
39,771,4
39,835,4
39,12,4
39,14,4
39,252,4
39,1117,4
39,1372,4
39,1579,4
39,1947,4
39,12,4
39,14,4
39,21,4
39,252,4
39,736,4
39,771,4
40,835,4
40,10,4
40,13,4
40,14,4
40,252,4
40,1329,4
41,1674,4
41,15,4
41,1228,4
41,1310,4
41,15,4
41,1228,4
42,1310,4
42,15,4
42,1228,4
42,1310,4
42,15,4
42,1228,4
43,1310,4
43,16,4
43,716,4
43,749,4
43,934,4
43,1017,4
43,1121,4
43,1145,4
43,1306,4
43,1395,4
43,1448,4
43,1453,4
43,1586,4
43,1634,4
43,1639,4
43,1652,4
43,1699,4
43,1712,4
43,1764,4
43,1847,4
43,1951,4
43,1975,4
43,16,4
43,716,4
43,749,4
43,934,4
43,1017,4
43,1121,4
43,1145,4
43,1306,4
43,1395,4
43,1448,4
43,1453,4
43,1586,4
43,1634,4
43,1639,4
43,1652,4
43,1699,4
43,1712,4
43,1764,4
43,1847,4
43,1951,4
44,1975,4
44,716,4
44,749,4
44,934,4
44,1017,4
44,1121,4
44,1145,4
44,1306,4
44,1395,4
44,1448,4
44,1453,4
44,1586,4
44,1634,4
44,1639,4
44,1652,4
44,1699,4
44,1712,4
44,1764,4
44,1847,4
44,1951,4
44,1975,4
44,16,4
44,716,4
44,749,4
44,934,4
44,1017,4
44,1121,4
44,1145,4
44,1306,4
44,1395,4
44,1448,4
44,1453,4
44,1586,4
44,1634,4
44,1639,4
44,1652,4
44,1699,4
44,1712,4
44,1764,4
44,1847,4
44,1951,4
45,1975,4
45,13,4
45,14,4
45,18,4
45,24,4
45,28,4
45,35,4
45,48,4
45,63,4
45,69,4
45,69,4
45,71,4
45,75,4
45,75,4
45,76,4
45,154,4
45,155,4
45,176,4
45,204,4
45,232,4
45,233,4
45,252,4
45,253,4
45,301,4
45,302,4
45,439,4
45,451,4
45,529,4
45,550,4
45,553,4
45,613,4
45,693,4
45,748,4
45,755,4
45,762,4
45,859,4
45,997,4
45,1041,4
45,1118,4
45,1235,4
45,1259,4
45,1371,4
45,1416,4
45,1430,4
45,1482,4
45,1492,4
45,1837,4
45,1871,4
46,1948,4
46,13,4
46,14,4
46,18,4
46,24,4
46,28,4
46,35,4
46,48,4
46,63,4
46,69,4
46,69,4
46,71,4
46,75,4
46,75,4
46,76,4
46,154,4
46,155,4
46,176,4
46,204,4
46,232,4
46,233,4
46,252,4
46,253,4
46,301,4
46,302,4
46,439,4
46,451,4
46,529,4
46,550,4
46,553,4
46,613,4
46,693,4
46,748,4
46,755,4
46,762,4
46,859,4
46,997,4
46,1041,4
46,1118,4
46,1235,4
46,1259,4
46,1371,4
46,1416,4
46,1430,4
46,1482,4
46,1492,4
46,1837,4
46,1871,4
47,1948,4
47,154,4
47,155,4
47,176,4
47,132,4
47,233,4
47,254,4
47,154,4
47,155,4
47,176,4
47,132,4
47,233,4
48,254,4
48,154,4
48,155,4
48,176,4
48,132,4
48,233,4
48,254,4
48,154,4
48,155,4
48,176,4
48,132,4
48,233,4
49,254,4
49,22,4
49,23,4
49,22,4
49,23,4
50,23,4
50,22,4
50,23,4
50,22,4
50,23,4
50,23,4
51,22,4
51,23,4
51,55,4
51,102,4
51,161,4
51,162,4
51,163,4
51,164,4
51,165,4
51,166,4
51,167,4
51,168,4
51,169,4
51,170,4
51,171,4
51,185,4
51,200,4
51,201,4
51,205,4
51,206,4
52,207,4
52,415,4
52,531,4
52,752,4
52,785,4
53,1544,4
53,1549,4
53,1582,4
51,1612,4
51,415,4
51,531,4
51,752,4
51,785,4
51,1544,4
51,1549,4
51,1582,4
52,1612,4
52,28,4
52,36,4
52,37,4
52,38,4
52,39,4
52,40,4
52,41,4
52,42,4
52,43,4
52,57,4
52,77,4
52,78,4
52,79,4
52,80,4
52,81,4
52,82,4
52,83,4
52,84,4
53,182,4
53,207,4
53,242,4
53,246,4
53,298,4
53,299,4
53,452,4
53,551,4
53,629,4
53,700,4
53,717,4
53,807,4
53,810,4
53,821,4
53,856,4
53,877,4
53,912,4
53,985,4
54,1191,4
54,28,4
54,36,4
54,37,4
54,38,4
54,39,4
54,40,4
54,41,4
54,42,4
54,43,4
54,57,4
54,77,4
54,78,4
54,79,4
54,80,4
54,81,4
54,82,4
54,83,4
54,84,4
55,182,4
55,207,4
55,242,4
55,246,4
55,298,4
55,299,4
55,452,4
55,551,4
55,629,4
55,700,4
55,717,4
55,807,4
55,810,4
55,821,4
55,856,4
55,877,4
55,912,4
55,985,4
56,1191,4
56,7,4
56,29,4
56,36,4
56,39,4
56,80,4
56,81,4
56,431,4
56,483,4
56,489,4
56,501,4
56,511,4
56,539,4
56,587,4
56,594,4
56,645,4
56,668,4
56,670,4
56,673,4
57,729,4
57,788,4
57,756,4
57,742,4
57,731,4
56,730,4
56,30,4
56,140,4
56,141,4
56,212,4
56,472,4
56,473,4
56,476,4
56,479,4
56,482,4
56,487,4
56,488,4
56,489,4
56,490,4
56,491,4
56,500,4
56,513,4
56,517,4
56,552,4
56,555,4
56,602,4
56,609,4
56,617,4
56,618,4
56,636,4
56,653,4
56,654,4
57,662,4
57,30,4
57,140,4
57,141,4
57,212,4
57,472,4
57,473,4
57,476,4
57,479,4
57,482,4
57,487,4
57,488,4
57,489,4
57,490,4
57,491,4
57,500,4
57,513,4
57,517,4
57,552,4
57,555,4
57,602,4
57,609,4
57,617,4
57,618,4
57,636,4
57,653,4
57,654,4
58,662,4
58,26,4
58,32,4
58,94,4
58,223,4
58,272,4
58,306,4
58,314,4
58,324,4
58,347,4
58,348,4
58,350,4
58,351,4
58,352,4
58,353,4
58,354,4
58,355,4
58,357,4
58,358,4
58,359,4
58,361,4
58,362,4
58,363,4
58,436,4
58,538,4
58,682,4
58,877,4
58,878,4
58,938,4
58,1048,4
58,1109,4
58,1136,4
58,1256,4
58,1442,4
58,1451,4
58,1607,4
58,1768,4
58,1878,4
58,1939,4
59,1966,4
59,26,4
59,32,4
59,94,4
59,223,4
59,272,4
59,306,4
59,314,4
59,324,4
59,347,4
59,348,4
59,350,4
59,351,4
59,352,4
59,353,4
59,354,4
59,355,4
59,357,4
59,358,4
59,359,4
59,361,4
59,362,4
59,363,4
59,436,4
59,538,4
59,682,4
59,877,4
59,878,4
59,938,4
59,1048,4
59,1109,4
59,1136,4
59,1256,4
59,1442,4
59,1451,4
59,1607,4
59,1768,4
59,1878,4
59,1939,4
60,1966,4
60,33,4
60,160,4
60,185,4
60,354,4
61,825,4
61,33,4
61,160,4
61,185,4
61,354,4
62,825,4
62,44,4
62,415,4
62,785,5
62,1067,5
62,1082,5
62,1146,5
62,1897,5
62,1912,5
62,1976,5
62,44,5
62,415,5
62,785,5
62,1067,5
62,1082,5
62,1146,5
62,1897,5
62,1912,5
63,1976,5
63,44,5
63,415,5
63,785,5
63,1067,5
63,1082,5
63,1146,5
63,1897,5
63,1912,5
63,1976,5
63,44,5
63,415,5
63,785,5
63,1067,5
63,1082,5
63,1146,5
63,1897,5
63,1912,5
64,1976,5
64,46,5
64,1071,5
64,1252,5
64,1537,5
64,1634,5
64,1637,5
64,1691,5
64,1901,5
64,46,5
64,1071,5
64,1252,5
64,1537,5
64,1634,5
64,1637,5
64,1691,5
65,1901,5
65,46,5
65,1071,5
65,1252,5
65,1537,5
65,1634,5
65,1637,5
65,1691,5
65,1901,5
65,46,5
65,1071,5
65,1252,5
65,1537,5
65,1634,5
65,1637,5
65,1691,5
66,1901,5
66,35,5
66,47,5
66,48,5
66,50,5
66,63,5
66,69,5
66,71,5
66,75,5
66,76,5
66,203,5
66,411,5
66,412,5
66,445,5
66,451,5
66,455,5
66,568,5
66,577,5
66,693,5
66,710,5
66,835,5
66,1083,5
66,1295,5
66,1634,5
66,1699,5
67,1913,5
67,35,5
67,47,5
67,48,5
67,50,5
67,63,5
67,69,5
67,71,5
67,75,5
67,76,5
67,203,5
67,411,5
67,412,5
67,445,5
67,451,5
67,455,5
67,568,5
67,577,5
67,693,5
67,710,5
67,835,5
67,1083,5
67,1295,5
67,1634,5
67,1699,5
68,1913,5
68,49,5
68,110,5
68,218,5
68,221,5
68,255,5
68,257,5
68,258,5
68,259,5
68,261,5
68,262,5
68,264,5
68,292,5
68,304,5
68,305,5
68,414,5
68,477,5
68,645,5
68,668,5
68,748,5
68,862,5
68,1427,5
68,49,5
68,110,5
68,218,5
68,221,5
68,255,5
68,257,5
68,258,5
68,259,5
68,261,5
68,262,5
68,264,5
68,292,5
68,304,5
68,305,5
68,414,5
68,477,5
68,645,5
68,668,5
68,748,5
68,862,5
69,1427,5
69,49,5
69,110,5
69,218,5
69,221,5
69,255,5
69,257,5
69,258,5
69,259,5
69,261,5
69,262,5
69,264,5
69,292,5
69,304,5
69,305,5
69,414,5
69,477,5
69,645,5
69,668,5
69,748,5
69,862,5
70,1427,5
70,56,5
70,116,5
70,117,5
70,241,5
70,327,5
70,472,5
70,473,5
70,479,5
70,489,5
70,598,5
70,609,5
70,662,5
70,674,5
70,738,5
70,820,5
70,1215,5
70,1292,5
70,1576,5
71,1711,5
71,56,5
71,116,5
71,117,5
71,241,5
71,327,5
71,472,5
71,473,5
71,479,5
71,489,5
71,598,5
71,609,5
71,662,5
71,674,5
71,738,5
71,820,5
71,1215,5
71,1292,5
71,1576,5
72,1711,3
72,164,3
72,164,3
72,161,3
72,162,3
72,163,3
72,164,3
72,165,3
72,166,3
72,167,3
72,169,3
72,170,3
72,171,3
72,205,3
72,206,3
72,338,3
72,893,3
72,889,3
72,1019,3
72,1021,3
72,1031,3
72,1253,3
72,1605,3
72,1673,3
72,1722,3
72,1819,3
72,1851,3
73,1861,3
73,164,3
73,164,3
73,161,3
73,162,3
73,163,3
73,164,3
73,165,3
73,166,3
73,167,3
73,169,3
73,170,3
73,171,3
73,205,3
73,206,3
73,338,3
73,893,3
73,889,3
73,1019,3
73,1021,3
73,1031,3
73,1253,3
73,1605,3
73,1673,3
73,1722,3
73,1819,3
73,1851,3
74,1861,4
74,164,4
74,164,4
74,161,4
74,162,4
74,163,4
74,164,4
74,165,4
74,166,4
74,167,4
74,169,4
74,170,4
74,171,4
74,205,4
74,206,4
74,338,4
74,893,4
74,889,4
74,1019,4
74,1021,4
74,1031,4
74,1253,4
74,1605,4
74,1673,4
74,1722,4
74,1819,4
74,1851,4
75,1861,4
75,164,4
75,164,4
75,161,4
75,162,4
75,163,4
75,164,4
75,165,4
75,166,4
75,167,4
75,169,4
75,170,4
75,171,4
75,205,4
75,206,4
75,338,4
75,893,4
75,889,4
75,1019,4
75,1021,4
75,1031,4
75,1253,4
75,1605,4
75,1673,4
75,1722,4
75,1819,4
75,1851,4
76,1861,3
76,112,3
76,159,3
76,199,3
76,244,3
76,245,3
76,275,3
76,278,3
76,293,3
76,418,3
76,421,3
76,422,3
76,423,3
76,424,3
76,425,3
76,481,3
76,537,3
76,556,3
76,557,3
76,613,3
76,645,3
76,747,3
76,774,3
76,821,3
76,857,3
76,935,3
76,1033,3
76,1394,3
76,1498,3
76,1765,3
77,1867,3
77,112,3
77,159,3
77,199,3
77,244,3
77,245,3
77,275,3
77,278,3
77,293,3
77,418,3
77,421,3
77,422,3
77,423,3
77,424,3
77,425,3
77,481,3
77,537,3
77,556,3
77,557,3
77,613,3
77,645,3
77,747,3
77,774,3
77,821,3
77,857,3
77,935,3
77,1033,3
77,1394,3
77,1498,3
77,1765,3
78,1867,2
78,87,2
78,142,2
78,560,2
78,644,2
78,729,2
78,926,2
78,956,2
78,958,2
78,960,2
78,962,2
78,966,2
78,973,2
78,974,2
78,980,2
78,983,2
78,986,2
78,1036,2
78,1092,2
78,1136,2
78,1209,2
78,1210,2
78,1235,2
78,1252,2
79,1289,2
79,87,2
79,142,2
79,560,2
79,644,2
79,729,2
79,926,2
79,956,2
79,958,2
79,960,2
79,962,2
79,966,2
79,973,2
79,974,2
79,980,2
79,983,2
79,986,2
79,1036,2
79,1092,2
79,1136,2
79,1209,2
79,1210,2
79,1235,2
79,1252,2
80,1289,3
80,265,3
80,266,3
80,271,3
80,272,3
80,273,3
80,274,3
80,275,3
80,276,3
80,277,3
80,283,3
80,284,3
80,289,3
80,291,3
80,306,3
80,308,3
80,309,3
80,311,3
80,328,3
80,329,3
80,331,3
80,334,3
80,335,3
80,337,3
80,338,3
80,339,3
80,342,3
80,365,3
80,366,3
80,367,3
80,368,3
80,369,3
80,370,3
80,372,3
80,373,3
80,374,3
80,375,3
80,376,3
80,377,3
80,378,3
80,379,3
80,380,3
80,390,3
80,395,3
80,533,3
80,1043,3
80,1125,3
81,1644,3
81,265,3
81,266,3
81,271,3
81,272,3
81,273,3
81,274,3
81,275,3
81,276,3
81,277,3
81,283,3
81,284,3
81,289,3
81,291,3
81,306,3
81,308,3
81,309,3
81,311,3
81,328,3
81,329,3
81,331,3
81,334,3
81,335,3
81,337,3
81,338,3
81,339,3
81,342,3
81,365,3
81,366,3
81,367,3
81,368,3
81,369,3
81,370,3
81,372,3
81,373,3
81,374,3
81,375,3
81,376,3
81,377,3
81,378,3
81,379,3
81,380,3
81,390,3
81,395,3
81,533,3
81,1043,3
81,1125,3
82,1644,4
82,883,4
82,892,4
82,951,4
82,958,4
82,978,4
82,979,4
82,988,4
82,989,4
82,1006,4
82,1012,4
82,1028,4
82,1055,4
82,1063,4
82,1083,4
82,1103,4
82,1138,4
82,1139,4
82,1142,4
82,1186,5
82,1208,4
82,1225,4
82,1626,4
82,1622,4
82,1724,4
82,1781,4
82,1808,4
82,1836,4
82,1842,4
82,1858,4
82,1883,4
82,1885,4
82,1893,4
82,1913,4
82,1933,4
83,1972,4
83,883,4
83,892,4
83,951,4
83,958,4
83,978,4
83,979,4
83,988,4
83,989,4
83,1006,4
83,1012,4
83,1028,4
83,1055,4
83,1063,4
83,1083,4
83,1103,4
83,1138,4
83,1139,4
83,1142,4
83,1186,4
83,1208,4
83,1225,4
83,1626,4
83,1622,4
83,1724,4
83,1781,4
83,1808,4
83,1836,4
83,1842,4
83,1858,4
83,1883,4
83,1885,4
83,1893,4
83,1913,4
83,1933,4
84,1972,3
84,85,3
84,86,3
84,88,3
84,97,3
84,98,3
84,99,3
84,104,3
84,105,3
84,149,3
84,157,3
84,158,3
84,159,3
84,190,3
84,191,3
84,192,3
84,193,3
84,194,3
84,195,3
84,196,3
84,197,3
84,198,3
85,204,3
85,85,3
85,86,3
85,88,3
85,97,3
85,98,3
85,99,3
85,104,3
85,105,3
85,149,3
85,157,3
85,158,3
85,159,3
85,190,3
85,191,3
85,192,3
85,193,3
85,194,3
85,195,3
85,196,3
85,197,3
85,198,3
86,204,3
86,96,3
86,429,3
86,589,3
86,595,3
86,96,3
86,429,3
86,589,3
87,595,3
87,96,3
87,429,3
87,589,3
87,595,3
87,96,3
87,429,3
87,589,3
88,595,2
88,106,2
88,111,2
88,100,2
88,101,2
88,106,2
88,110,2
88,111,2
88,112,2
88,116,2
88,117,2
88,118,2
88,122,2
88,125,2
88,132,2
88,133,2
88,150,2
88,212,2
88,214,2
88,218,2
88,230,2
88,254,2
88,288,2
89,318,2
89,106,2
89,111,2
89,100,2
89,101,2
89,106,2
89,110,2
89,111,2
89,112,2
89,116,2
89,117,2
89,118,2
89,122,2
89,125,2
89,132,2
89,133,2
89,150,2
89,212,2
89,214,2
89,218,2
89,230,2
89,254,2
89,288,2
90,318,3
90,116,3
90,125,3
90,126,3
90,116,3
90,125,3
90,126,3
90,116,3
90,125,3
90,126,3
90,116,3
90,125,3
91,126,2
91,114,2
91,116,2
91,117,2
91,118,2
91,120,2
91,121,2
91,125,2
91,127,2
91,128,2
91,134,2
91,137,2
91,139,2
91,212,2
91,254,2
91,459,2
91,469,2
91,479,2
91,487,2
91,563,2
91,624,2
91,674,2
92,692,2
92,114,2
92,116,2
92,117,2
92,118,2
92,120,2
92,121,2
92,125,2
92,127,2
92,128,2
92,134,2
92,137,2
92,139,2
92,212,2
92,254,2
92,459,2
92,469,2
92,479,2
92,487,2
92,563,2
92,624,2
92,674,2
93,692,3
93,123,3
93,497,3
93,503,3
93,562,3
93,603,3
93,635,3
93,1438,3
93,497,3
93,503,3
93,562,3
93,603,3
93,635,3
94,1438,3
94,123,3
94,497,3
94,503,3
94,562,3
94,603,3
94,635,3
94,1438,3
94,497,3
94,503,3
94,562,3
94,603,3
94,635,3
95,1438,4
95,106,4
95,108,4
95,109,4
95,131,4
95,132,4
95,133,4
95,136,4
95,146,4
95,1359,4
95,1595,4
95,132,4
95,133,4
95,136,4
95,146,4
95,1359,4
96,1595,4
96,106,4
96,108,4
96,109,4
96,131,4
96,132,4
96,133,4
96,136,4
96,146,4
96,1359,4
96,1595,4
96,132,4
96,133,4
96,136,4
96,146,4
96,1359,4
97,1595,3
97,131,3
97,227,3
97,460,3
97,472,3
97,678,3
97,906,3
97,1161,3
97,1188,3
97,1646,3
97,1662,3
97,1666,3
97,1736,3
98,1991,3
98,131,3
98,227,3
98,460,3
98,472,3
98,678,3
98,906,3
98,1161,3
98,1188,3
98,1646,3
98,1662,3
98,1666,3
98,1736,3
99,1991,3
99,119,3
99,125,3
99,135,3
99,143,3
99,144,3
99,212,3
99,228,3
99,512,3
99,600,3
99,619,3
99,748,3
99,762,3
99,936,3
99,1019,3
99,1063,3
99,1070,3
99,1088,3
99,1230,3
99,1237,3
99,1366,3
99,1461,3
99,1505,3
99,1766,3
99,1849,3
99,1900,3
100,1918,3
100,119,3
100,125,3
100,135,3
100,143,3
100,144,3
100,212,3
100,228,3
100,512,3
100,600,3
100,619,3
100,748,3
100,762,3
100,936,3
100,1019,3
100,1063,3
100,1070,3
100,1088,3
100,1230,3
100,1237,3
100,1366,3
100,1461,3
100,1505,3
100,1766,3
100,1849,3
100,1900,3
101,1918,4
101,122,4
101,213,4
101,440,4
101,122,4
101,213,4
101,440,4
101,122,4
101,213,4
102,440,4
102,122,4
102,213,4
102,440,4
102,122,4
102,213,4
102,440,4
102,122,4
102,213,4
103,440,4
103,137,4
103,139,4
103,148,4
103,325,4
103,540,4
103,583,4
103,620,4
103,622,4
103,634,4
103,665,4
103,667,4
104,733,4
104,137,4
104,139,4
104,148,4
104,325,4
104,540,4
104,583,4
104,620,4
104,622,4
104,634,4
104,665,4
104,667,4
105,7,3
105,179,3
105,180,3
105,441,3
105,442,3
105,445,3
105,447,3
105,449,3
105,452,3
